{:generation 0, :program (1 :string_take :string_replace_char false :string_occurencesof_char :string_reverse :integer_add :string_parse_to_chars :in2 true "" :string_take :in2 :string_iterate (:integer_add :string_from_char :string_concat 2 :string_indexof_char :integer_subtract :string_from_char :string_nth :string_nth :string_contains :string_replace_char :string_length :boolean_not :boolean_and 2 :string_contains "abcdefghijklmnopqrstuvwxyz" :boolean_not :string_remove_char :string_replace_char :string_contains :boolean_or :string_contains 2 :string_eq)), :runtime (0.0031701120000000014 0.003194880000000001 0.0030761440000000016 0.003177440000000001 0.003162472000000001 0.003103856 0.0032259880000000025), :total-error 2, :amalgamated-error 2.022110892}
{:generation 115, :program (:in2 0 :string_iterate (:string_indexof_char :string_length :string_contains_char false false :integer_add :string_replace_char :string_butlast :string_reverse 1 :string_remove_char 2 :string_drop :string_drop :integer_add :integer_mult :string_remove_char :string_length :string_replace_char :string_indexof_char false 1 :string_drop 1 :string_take :integer_eq 1 :string_occurencesof_char :boolean_not :string_contains 2 :string_contains :string_parse_to_chars :string_parse_to_chars :string_reverse :boolean_not :string_replace_char :string_butlast)), :runtime (0.003225187999999998 0.003284048 0.003159559999999999 0.003103371999999999 0.0032265400000000017 0.003288272000000002 0.0032370560000000003), :total-error 1, :amalgamated-error 1.022524036}
{:generation 116, :program (:in2 :integer_add :string_iterate (:integer_eq false :in1 :string_parse_to_chars true :string_contains :boolean_eq :integer_quot :boolean_eq :string_remove_char :string_eq :integer_quot :string_nth :string_drop false false 2 :string_parse_to_chars :string_drop :integer_eq false :string_parse_to_chars :string_nth :string_drop :boolean_or :string_parse_to_chars :string_reverse :boolean_eq :integer_mult :string_take :string_length :string_contains :string_indexof_char :boolean_and :string_contains_char :string_contains 2 :string_occurencesof_char :string_length true :string_remove_char :string_nth true :string_contains) :string_length), :runtime (0.0032218720000000015 0.003154024 0.003254060000000004 0.003207488 0.0030900359999999996 0.003162 0.0031917360000000006), :total-error 1, :amalgamated-error 1.022281216}
{:generation 117, :program (:in2 false :string_contains_char :in2 :string_from_char :string_iterate (:integer_subtract :string_indexof_char :integer_mult :integer_subtract :boolean_and :integer_add :in2 false :integer_eq :string_rest :string_from_char 2 0 :string_occurencesof_char :string_nth :string_drop 1 :integer_eq false :string_drop 1 :boolean_and :string_length :integer_mult :string_indexof_char :integer_subtract :string_contains :in1 :in2 true :string_indexof_char :string_drop :string_contains true :integer_quot 0)), :runtime (0.0032221959999999992 0.0032211480000000005 0.0032077240000000008 0.003228184 0.003237567999999998 0.003131384 0.0031816760000000026), :total-error 1, :amalgamated-error 1.02242988}
{:generation 118, :program (:in2 :string_iterate (:in2 :string_occurencesof_char :string_iterate (:string_iterate (:string_remove_char :boolean_not :string_indexof_char false :string_reverse :boolean_or false :boolean_eq :integer_add :boolean_or :integer_quot false :string_drop :string_remove_char :string_butlast "abcdefghijklmnopqrstuvwxyz" :string_length :string_remove_char :string_take :string_drop :boolean_and :string_length :string_remove_char true :boolean_or :string_contains_char :string_nth :string_from_char :string_length :integer_quot true 1 :string_length true :string_indexof_char true)))), :runtime (0.003180132000000002 0.0031611680000000007 0.003223600000000001 0.0031455039999999986 0.0032232079999999987 0.0032064360000000017 0.003193135999999999), :total-error 1, :amalgamated-error 1.022333184}
{:generation 119, :program (:in2 :boolean_or :string_iterate (:string_reverse :boolean_or :in1 :string_occurencesof_char :string_iterate (:string_remove_char :integer_add :boolean_and :integer_add :integer_add :boolean_and false :integer_eq :string_contains false false :boolean_eq :string_occurencesof_char :string_remove_char :integer_add false :in1 :boolean_and :boolean_and :integer_mult :integer_eq :in2 :string_contains_char :string_length :string_occurencesof_char :string_from_char :integer_quot :string_occurencesof_char :string_nth 2 :string_parse_to_chars true :integer_add :string_length))), :runtime (0.0032185359999999984 0.003165167999999998 0.0031835159999999978 0.003153940000000001 0.0031388640000000016 0.003197315999999999 0.003253256), :total-error 1, :amalgamated-error 1.022310596}
{:generation 120, :program (:in2 :string_contains_char :string_iterate (:string_from_char false :string_indexof_char :boolean_not :boolean_and :string_remove_char false false :string_nth :integer_add :boolean_or :string_parse_to_chars :string_replace_char :in1 :string_indexof_char :in1 :boolean_eq false "" 0 :in1 :string_occurencesof_char :string_indexof_char :boolean_not :string_concat :boolean_not :string_eq :in1 2 :string_eq :string_contains_char :string_eq false true) :string_butlast :string_replace_char), :runtime (0.0032281120000000004 0.003238547999999999 0.003209579999999998 0.003201411999999998 0.0032361119999999993 0.003165083999999998 0.10316847600000018), :total-error 1, :amalgamated-error 1.1224473240000001}
{:generation 121, :program (:string_iterate (:integer_quot :in2 :string_iterate (:integer_eq :boolean_eq true :in2 :string_eq 1 :boolean_or 1 1 false :string_remove_char :integer_mult "abcdefghijklmnopqrstuvwxyz" :integer_eq :string_parse_to_chars :string_replace_char :string_contains :string_parse_to_chars :boolean_eq :string_contains :integer_mult :string_replace_char :boolean_or :string_contains :string_nth false :string_drop false :string_parse_to_chars :string_contains :string_contains_char :in1 1 :string_nth :string_reverse true true :integer_quot))), :runtime (0.003148979999999998 0.003245547999999999 0.00315816 0.003151843999999999 0.003189408000000001 0.0031915839999999995 0.0032209400000000007), :total-error 1, :amalgamated-error 1.022306464}
{:generation 122, :program (:in2 :in2 :string_iterate (:in1 :exec_if (:string_indexof_char :boolean_not :string_butlast :boolean_eq "abcdefghijklmnopqrstuvwxyz" :string_contains :integer_quot :string_reverse :string_remove_char :boolean_and :integer_add :string_rest 2 :integer_subtract :string_length :string_length :boolean_eq :string_concat :boolean_not false :string_drop false :string_length :string_take :string_butlast :integer_mult :integer_mult :string_eq 1 :string_nth :string_indexof_char :string_replace_char :boolean_and true true :integer_quot :string_contains) ())), :runtime (0.0031645720000000005 0.02456108000000002 0.00318888 0.007788740000000002 0.003199087999999998 0.0032184719999999996 0.0031506559999999995), :total-error 1, :amalgamated-error 1.048271488}
{:generation 123, :program (:in2 :exec_if (:integer_eq :string_from_char :string_take :string_iterate (:string_indexof_char :string_iterate (:string_remove_char :string_replace_char false :string_rest "abcdefghijklmnopqrstuvwxyz" :boolean_and :in1 :string_drop :string_from_char false :integer_mult false :string_concat :in2 0 :string_contains :boolean_or :integer_add :string_indexof_char :string_drop 2 :string_replace_char :integer_quot :string_length :string_contains_char true :string_indexof_char :boolean_not true :string_nth :string_contains true :integer_mult))) ()), :runtime (0.0031878639999999986 0.0031502999999999995 0.0031258400000000026 0.0031027000000000008 0.0031247440000000018 0.0032087880000000015 0.0031891519999999985), :total-error 1, :amalgamated-error 1.022089388}
{:generation 124, :program (:in2 :integer_eq :string_iterate (:string_iterate (false :string_indexof_char :string_remove_char false :string_nth :in2 :string_eq :in1 :string_length :string_butlast :integer_quot :string_length :integer_eq :string_length :string_contains :string_occurencesof_char :boolean_and :string_occurencesof_char :string_replace_char :integer_add :string_occurencesof_char :string_from_char :string_contains_char :string_indexof_char :integer_mult 0 :integer_quot :string_remove_char :string_eq :string_from_char :string_contains :boolean_not true :string_eq true :string_indexof_char true))), :runtime (0.003133564000000001 0.0032207680000000006 0.003099827999999998 0.003197608000000001 0.018009031999999994 0.003116832 0.0031784559999999988), :total-error 1, :amalgamated-error 1.036956088}
{:generation 125, :program (:in2 :integer_quot :string_from_char :string_iterate (:string_iterate (:boolean_and :string_replace_char :string_remove_char :string_contains :integer_quot :boolean_and :integer_add :integer_subtract :string_remove_char false :string_occurencesof_char :string_take "abcdefghijklmnopqrstuvwxyz" 1 "" :integer_mult :string_drop "abcdefghijklmnopqrstuvwxyz" :boolean_and :string_drop :string_remove_char :boolean_and :boolean_eq :integer_eq :string_length 2 :string_contains :string_from_char :string_concat :string_nth :string_occurencesof_char :string_indexof_char :string_parse_to_chars :string_reverse true))), :runtime (0.0032218720000000006 0.003221940000000003 0.0031931919999999996 0.0031864439999999988 0.003215123999999999 0.0031762520000000022 0.01531367199999999), :total-error 1, :amalgamated-error 1.034528496}
{:generation 126, :program (:in2 :string_iterate (:integer_eq :string_iterate (false :integer_add false :string_indexof_char :boolean_and false :string_butlast :string_remove_char :string_take 0 :string_from_char :string_occurencesof_char 2 :string_concat :integer_add :integer_add :integer_subtract :integer_eq :string_concat :string_contains_char :string_concat 2 2 :string_contains true :boolean_and :string_reverse :string_contains_char true :string_indexof_char true :string_indexof_char :string_length :boolean_and true))), :runtime (0.0031719039999999984 0.0031895440000000008 0.003133888 0.0031485839999999994 0.003112603999999998 0.0031809720000000015 0.00319244), :total-error 1, :amalgamated-error 1.022129936}
{:generation 127, :program (:in2 :integer_add :string_iterate (:string_iterate (:string_contains 0 :string_contains 0 :string_take :integer_add :string_remove_char :integer_add :integer_quot false false :string_rest :string_replace_char false :string_take :string_reverse :string_drop false :string_occurencesof_char :boolean_and :string_replace_char :integer_add :in1 :string_take :string_concat 0 :integer_mult :string_length :boolean_not :string_concat :string_iterate (:integer_add :integer_quot :string_reverse :string_indexof_char true 1 :string_take)))), :runtime (0.0032298199999999983 0.0032372520000000012 0.00317872 0.0030962920000000005 0.0031361319999999968 0.003159220000000002 0.003151932), :total-error 1, :amalgamated-error 1.022189368}
{:generation 128, :program (:in2 :string_iterate (:string_from_char :string_contains_char false :string_eq :integer_quot :string_reverse :string_replace_char :integer_mult :string_contains :string_occurencesof_char :string_butlast :boolean_and :string_parse_to_chars :in1 :string_contains :string_contains :string_occurencesof_char :boolean_and 0 :string_contains :string_reverse :string_remove_char :string_nth :integer_eq :string_contains :integer_mult :string_indexof_char 0 :string_eq :string_contains :integer_eq :string_contains_char :string_remove_char :in1 :string_reverse :string_length :boolean_eq true :string_nth true)), :runtime (0.0031752319999999983 0.003173008 0.0032098920000000006 0.003180547999999998 0.0032287760000000026 0.003153440000000001 0.0032129880000000013), :total-error 1, :amalgamated-error 1.022333884}
{:generation 129, :program (:in2 :string_iterate (:string_from_char :integer_eq :integer_add :string_remove_char :string_iterate (false :integer_add 1 :string_contains false :string_contains :integer_quot :string_contains :boolean_or :integer_subtract :string_from_char :string_length :integer_add 2 :string_occurencesof_char :string_length :string_rest :integer_mult 2 :in2 :string_length :integer_mult :string_reverse :string_nth :string_contains_char :string_contains_char :string_indexof_char :integer_mult :integer_mult :string_eq true :string_parse_to_chars true :string_nth :string_drop))), :runtime (0.003201359999999998 0.0031210040000000006 0.0031403879999999996 0.003199624 0.013829880000000001 0.0031257680000000006 0.0032311999999999996), :total-error 1, :amalgamated-error 1.032849224}
{:generation 130, :program (:in2 :string_replace_char :boolean_or :string_iterate (:string_from_char :integer_mult false :string_rest false 1 :string_contains false :boolean_and :string_occurencesof_char :string_length :integer_mult 2 false :string_eq :string_drop false :string_remove_char :string_length :integer_add :string_length :string_contains false :integer_mult :integer_eq :integer_mult :boolean_or :string_rest :string_eq 1 :boolean_not :string_contains :string_indexof_char :string_reverse true :boolean_not true true)), :runtime (0.003145428000000001 0.003168324000000001 0.0031859319999999994 0.0031309599999999986 0.0031021399999999998 0.0032127759999999975 0.0031918559999999994), :total-error 1, :amalgamated-error 1.022137416}
{:generation 131, :program (:in2 :boolean_and :string_iterate (:string_remove_char :string_contains false :boolean_not :string_reverse :string_occurencesof_char 1 :integer_eq false :string_parse_to_chars :string_length 2 false false false false false :string_length :string_drop :integer_eq :boolean_and :string_contains_char :integer_eq :string_rest 1 :boolean_and :string_replace_char :integer_subtract :string_length :boolean_not true :string_indexof_char :string_length :string_contains_char :string_indexof_char true :string_parse_to_chars true :string_indexof_char)), :runtime (0.003179492000000002 0.0031803360000000006 0.003291936 0.0031228280000000015 0.0032037080000000017 0.0031787319999999992 0.003202092000000003), :total-error 1, :amalgamated-error 1.022359124}
{:generation 132, :program (:in2 :boolean_not :string_iterate (:string_iterate (false :integer_quot :string_indexof_char :string_contains_char :in1 :string_butlast false :string_length :string_length :in1 0 :integer_subtract false :string_concat :boolean_and :string_contains :integer_eq :integer_mult :integer_mult 1 :string_drop :string_reverse :integer_mult :boolean_and :string_occurencesof_char :boolean_or :integer_mult true :string_occurencesof_char :string_indexof_char :string_contains :integer_eq :string_parse_to_chars true :integer_quot :in1 :string_parse_to_chars))), :runtime (0.003196164 0.0031636159999999997 0.0032062599999999985 0.003127840000000001 0.0031601599999999995 0.003152556000000002 0.003158952), :total-error 1, :amalgamated-error 1.022165548}
{:generation 133, :program (:in2 :integer_eq :string_iterate (:string_iterate (:string_indexof_char :string_eq false :integer_add :string_replace_char false false :string_occurencesof_char :integer_eq false :string_indexof_char :in1 :string_replace_char :string_remove_char 2 0 false :string_replace_char :string_replace_char :string_length :boolean_and 0 :integer_add :integer_eq :string_drop :integer_mult :string_eq :integer_mult :boolean_eq true false 2 :string_take true :string_length :string_remove_char true true))), :runtime (0.0031367200000000013 0.003181195999999999 0.003164443999999999 0.003134708000000002 0.0031889559999999976 0.0044562080000000006 0.0031454759999999995), :total-error 1, :amalgamated-error 1.023407708}
{:generation 134, :program (:in2 :string_iterate (:string_iterate (:string_indexof_char :string_indexof_char :boolean_not :string_iterate (:string_occurencesof_char :string_replace_char 1 :string_occurencesof_char :string_contains_char :integer_eq :string_nth :string_eq false :string_eq :boolean_or :string_drop :in2 :string_take :string_replace_char :string_occurencesof_char :string_contains :boolean_and :integer_mult 2 :string_indexof_char true 1 :string_length :string_indexof_char false 1 :string_rest :string_drop) true :string_replace_char))), :runtime (0.003198272000000001 0.003117740000000001 0.003167944 0.0032215879999999988 0.0031931399999999993 0.0032214719999999987 0.0031836079999999997), :total-error 1, :amalgamated-error 1.022303764}
{:generation 135, :program (:in2 :string_replace_char :boolean_eq 2 :string_iterate (:string_iterate (:string_iterate (:integer_eq false :string_contains :boolean_and :string_occurencesof_char :integer_quot false :boolean_and false :string_eq false false :string_occurencesof_char :string_length :string_replace_char "abcdefghijklmnopqrstuvwxyz" :integer_mult 2 :string_from_char false 1 :integer_subtract :string_length :integer_mult true 0 true :string_nth :string_nth :boolean_and :string_remove_char :string_indexof_char true true)))), :runtime (0.0031879879999999992 0.0031835000000000006 0.003130067999999999 0.0031641399999999976 0.003117848000000001 0.003224539999999998 0.003137867999999999), :total-error 1, :amalgamated-error 1.022145952}
{:generation 136, :program (:in2 :string_iterate (:string_reverse :boolean_eq 2 :integer_eq :integer_quot :integer_quot :string_iterate (:boolean_eq :boolean_or :string_length :boolean_and false :string_length :string_reverse :integer_eq :string_contains_char :integer_mult :string_contains :string_eq :string_contains_char :string_take :boolean_and :integer_quot :boolean_and false :integer_mult :string_length true :string_drop false :string_nth :integer_mult :string_contains :in1 :string_remove_char :integer_eq :string_contains :string_contains_char true true))), :runtime (0.0031823080000000017 0.0031026320000000006 0.0030805000000000008 0.05425796399999998 0.0018562800000000005 0.0018666279999999993 0.0019098639999999994), :total-error 1, :amalgamated-error 1.069256176}
{:generation 137, :program (:in2 :string_iterate (2 :integer_mult :string_iterate (:integer_mult) :integer_add :integer_add :string_iterate (2 :string_nth true :string_occurencesof_char :string_reverse :integer_subtract :string_reverse false :string_occurencesof_char :boolean_and :string_drop :string_drop :string_replace_char :string_replace_char :string_occurencesof_char :string_contains_char :integer_mult :integer_eq :integer_quot :string_indexof_char :string_indexof_char :boolean_not :string_take :integer_subtract :string_nth :string_parse_to_chars :string_concat :string_indexof_char :integer_quot :string_length :string_eq))), :runtime (0.0032015039999999987 0.003129712 0.0031699119999999987 0.00320222 0.07987007200000003 0.0032094480000000006 0.003218708), :total-error 1, :amalgamated-error 1.099001576}
{:generation 138, :program (:in2 :boolean_and :string_occurencesof_char :string_iterate (:string_concat :string_iterate (:boolean_not :string_length :boolean_and :integer_add false false :integer_eq :string_rest :string_contains_char false :integer_quot false :string_drop :integer_add :string_butlast :string_contains :integer_mult :in2 :boolean_and :string_replace_char :integer_mult false :integer_add :string_eq false 1 :string_indexof_char :string_remove_char false :boolean_or :string_contains true 1 true true))), :runtime (0.0031451319999999997 0.0031893720000000006 0.0031746279999999992 0.00311566 0.003089407999999999 0.003068800000000003 0.0031760519999999987), :total-error 1, :amalgamated-error 1.021959052}
{:generation 139, :program (:in2 false 1 :string_iterate (:boolean_not false :string_remove_char :integer_eq false :string_replace_char false :string_remove_char false :string_remove_char :string_replace_char false :string_contains :string_concat :string_take :string_occurencesof_char :string_reverse :boolean_or 0 :string_concat :string_contains_char :string_rest :string_parse_to_chars :integer_mult :integer_subtract :string_contains :integer_mult :string_indexof_char :integer_mult :string_contains 1 :boolean_or :integer_eq :string_length :string_butlast false true :string_length)), :runtime (0.0031266719999999987 0.00317554 0.003150635999999999 0.0030866959999999995 0.0031706839999999996 0.0031351720000000003 0.003072304000000002), :total-error 1, :amalgamated-error 1.021917704}
{:generation 140, :program (:in2 false :string_reverse :string_iterate (:string_iterate (:string_parse_to_chars :integer_add :string_butlast true 0 false :string_iterate (false 2 :string_occurencesof_char :in1 :string_take false :boolean_and :string_occurencesof_char :string_contains_char :integer_mult :string_drop :integer_eq :integer_eq false :in1 :string_concat false 0 false false :in1 :boolean_eq false :boolean_not :string_contains 1 :string_iterate (:integer_quot :string_length))))), :runtime (0.003177296000000001 0.0031916679999999995 0.003182743999999999 0.0031791399999999987 0.0032186039999999986 0.003191875999999999 0.0032028519999999982), :total-error 1, :amalgamated-error 1.02234418}
{:generation 141, :program (:in2 :integer_quot :string_iterate (:integer_mult :integer_add :integer_add :in1 :string_contains :boolean_and true false :string_eq :integer_subtract :integer_quot :integer_eq :integer_mult false :string_reverse :integer_eq :string_take :string_butlast :string_occurencesof_char :boolean_or 0 :in1 :integer_mult 2 :string_indexof_char :integer_add :string_replace_char :string_indexof_char :string_replace_char :string_occurencesof_char :integer_subtract :string_parse_to_chars :string_length true :string_nth :string_nth true :string_length :string_remove_char :string_indexof_char)), :runtime (0.003179456000000001 0.0031729959999999995 0.0031427480000000016 0.0030990080000000025 0.0031992120000000008 0.0031634400000000026 0.0030797320000000004), :total-error 1, :amalgamated-error 1.022036592}
{:generation 142, :program (:in2 :boolean_or false :integer_add :integer_quot :string_contains :string_indexof_char :integer_mult :string_iterate (:string_butlast :string_reverse true :string_remove_char :string_remove_char :string_contains :string_contains :string_take :string_take "" 2 :string_rest :string_from_char :string_contains :string_butlast :boolean_or :string_length :string_replace_char :string_contains_char :in1 :boolean_and false :string_indexof_char :string_contains :integer_eq :string_iterate (:integer_mult :string_contains :string_take :string_contains :string_contains 1 :string_indexof_char true true))), :runtime (0.003189455999999999 0.003233280000000002 0.0032221880000000017 0.0031816319999999998 0.0031348440000000025 0.0031720079999999974 0.0031650119999999996), :total-error 1, :amalgamated-error 1.02229842}
{:generation 143, :program (:in2 :string_iterate (:string_iterate (:integer_mult :integer_mult :integer_mult false :string_contains :in1 :integer_mult false false :string_contains :string_contains :string_remove_char :boolean_and :integer_mult :integer_eq :string_contains false :string_take :integer_add :string_take :string_concat :string_nth :integer_eq :string_length :string_occurencesof_char :string_contains_char :integer_eq :string_rest :string_eq :string_length :boolean_not :integer_mult 0 :string_contains_char :string_contains_char 2 :string_remove_char 2))), :runtime (0.003265847999999997 0.003165376 0.0031795279999999987 0.0030768880000000007 0.003165575999999998 0.0021631639999999995 0.002034695999999999), :total-error 1, :amalgamated-error 1.020051076}
{:generation 144, :program (:in2 :string_iterate (:string_occurencesof_char :boolean_eq :string_iterate (:integer_mult :string_contains :string_drop :string_nth false false :integer_quot false 2 :string_drop false :string_take :string_contains_char :string_concat :string_contains :string_rest :string_remove_char :string_occurencesof_char :integer_mult :string_eq :integer_quot :in1 :string_indexof_char :boolean_or :string_parse_to_chars :string_indexof_char :string_drop false false :integer_mult true :string_contains :string_remove_char :string_contains true))), :runtime (0.003192892 0.0030684279999999967 0.003098511999999999 0.0031356199999999996 0.013601383999999994 0.003166791999999998 0.003191131999999998), :total-error 1, :amalgamated-error 1.03245476}
{:generation 145, :program (:in2 :string_iterate (:string_drop :boolean_or :boolean_not :integer_mult false :string_iterate (false :integer_add :boolean_and 2 false false :string_contains_char :integer_add :integer_quot :string_contains_char false :string_nth false 0 false :string_eq :string_parse_to_chars :string_parse_to_chars 1 :string_take :integer_mult :string_nth :integer_eq :string_length :string_indexof_char :string_nth 1 :string_contains :integer_quot :string_contains :string_concat true :string_length))), :runtime (0.003212628 0.0031666639999999983 0.003089700000000003 0.0032027239999999997 0.0031689320000000006 0.07819306799999995 0.0032451960000000005), :total-error 1, :amalgamated-error 1.097278912}
{:generation 146, :program (:in2 :string_iterate (false :string_iterate (false :integer_mult :integer_quot :string_take :string_contains :string_parse_to_chars :string_butlast 2 :string_remove_char :string_concat false :integer_subtract false :string_remove_char :string_take :string_butlast :string_length :string_occurencesof_char :integer_mult :string_drop :string_length :integer_subtract :integer_eq :string_take :string_remove_char :string_length :string_rest :boolean_or :boolean_and :boolean_eq :string_contains :integer_quot true :integer_mult :string_occurencesof_char :string_parse_to_chars :string_contains_char))), :runtime (0.003141015999999999 0.0031242880000000024 0.0031341760000000002 0.03768953200000001 0.0032188999999999994 0.003213203999999999 0.0032192280000000006), :total-error 1, :amalgamated-error 1.056740344}
{:generation 147, :program (:in2 :string_iterate (:string_iterate (:string_occurencesof_char :boolean_not :boolean_not :string_parse_to_chars :integer_eq :string_indexof_char false :string_contains_char :string_nth :integer_mult :string_reverse :string_drop false :string_occurencesof_char :string_length "" :string_from_char 0 :boolean_and :integer_eq 1 :string_length :string_rest false :integer_mult :string_length false true :boolean_eq :integer_subtract :integer_subtract :boolean_not :string_length true 0 true true true true))), :runtime (0.003142755999999998 0.003154292000000001 0.003083499999999999 0.0031778760000000005 0.003195856000000001 0.003138676 0.0031622880000000005), :total-error 1, :amalgamated-error 1.022055244}
{:generation 148, :program (:in2 :string_iterate (2 :string_indexof_char false :boolean_or :string_remove_char 2 :string_drop false :integer_eq :string_remove_char :string_contains :string_contains :string_nth :string_reverse false :integer_mult :integer_subtract "abcdefghijklmnopqrstuvwxyz" :string_reverse :in1 :string_parse_to_chars :in1 :string_concat :string_rest :string_drop :integer_mult :string_drop :integer_add 1 :boolean_not :integer_subtract :string_contains_char :string_contains :string_contains true true)), :runtime (0.0031724519999999992 0.003165947999999999 0.003196559999999998 0.0031308559999999983 0.0031943679999999995 0.013165327999999995 0.0031852639999999997), :total-error 1, :amalgamated-error 1.0322107759999999}
{:generation 149, :program (:in2 :string_iterate (:string_contains :string_indexof_char :integer_subtract 2 :string_drop false false :string_butlast :string_contains :string_take :string_contains_char false false :boolean_or :integer_quot 2 :boolean_and false :string_occurencesof_char :string_replace_char 0 :string_length :string_eq :string_length :integer_subtract :string_reverse false :integer_mult :string_rest :string_occurencesof_char :integer_subtract :string_replace_char :string_length :string_take :string_nth true :integer_mult :integer_eq :string_replace_char true true :string_contains)), :runtime (0.0032321480000000007 0.003229336000000003 0.003210843999999998 0.003104355999999999 0.0031879639999999997 0.003143240000000001 0.003198964000000001), :total-error 1, :amalgamated-error 1.022306852}
{:generation 150, :program (:in2 :string_iterate (:boolean_not :string_reverse :string_iterate (:integer_mult false :string_reverse false :boolean_and :string_contains :string_butlast false :in1 false :string_contains :string_drop :string_contains 2 false :string_occurencesof_char :boolean_and :string_parse_to_chars :string_length :string_rest :string_occurencesof_char :string_contains :boolean_and :integer_eq 0 :string_length :string_indexof_char :string_eq :boolean_or :string_concat :integer_subtract :integer_eq :string_parse_to_chars :string_contains :string_length true))), :runtime (0.0032001440000000024 0.0032070960000000017 0.0032076640000000007 0.003202916000000002 0.0030966999999999965 0.0031022799999999994 0.0031361239999999984), :total-error 1, :amalgamated-error 1.022152924}
{:generation 151, :program (:in2 :string_iterate (:boolean_and :string_iterate (false true false :string_concat "" :boolean_and :boolean_and 0 2 :string_contains_char false "abcdefghijklmnopqrstuvwxyz" :string_concat :integer_mult :string_concat :string_remove_char :string_eq :string_length false :string_occurencesof_char :string_length :string_parse_to_chars :integer_subtract :integer_add 1 "abcdefghijklmnopqrstuvwxyz" :string_length false :boolean_or :string_take :string_contains_char 1 :integer_subtract false :string_contains :string_contains true :string_drop))), :runtime (0.0031956319999999995 0.003120412 0.0031092320000000013 0.003103575999999999 0.012153655999999992 0.003223543999999999 0.0031644920000000023), :total-error 1, :amalgamated-error 1.031070544}
{:generation 152, :program (:in2 :boolean_not :string_contains :string_iterate (false :string_iterate (:integer_eq :string_butlast :string_remove_char "abcdefghijklmnopqrstuvwxyz" :string_concat false :integer_quot :string_concat :string_butlast :string_eq :string_occurencesof_char false :boolean_or :integer_quot :boolean_and :string_indexof_char :boolean_and :string_drop :string_drop false 0 :boolean_and :string_drop :string_length :integer_subtract :string_contains :integer_eq 1 :string_length :string_take :string_reverse :integer_eq true :string_contains :string_contains true :string_eq))), :runtime (0.003174776 0.003186668000000001 0.0031887000000000013 0.003117708 0.04804901199999998 0.0031897280000000006 0.0031943959999999987), :total-error 1, :amalgamated-error 1.067100988}
{:generation 153, :program (:in2 :string_iterate (:string_iterate (:string_indexof_char false :integer_add 1 false :string_remove_char :integer_mult false 0 :string_nth :string_remove_char :in2 :string_from_char :string_drop :integer_subtract 2 0 :string_take :string_drop :integer_subtract :string_rest :string_rest :string_nth 0 :string_parse_to_chars :integer_subtract :string_indexof_char :string_reverse 0 :string_eq true true :boolean_or :string_eq :string_indexof_char true :integer_subtract :string_parse_to_chars))), :runtime (0.003090448 0.003182512 0.003145720000000001 0.0031586760000000018 0.0030558519999999995 0.0031169200000000005 0.004267832), :total-error 1, :amalgamated-error 1.02301796}
{:generation 154, :program (true :in2 :string_contains 1 :string_iterate (:string_reverse :string_remove_char :integer_mult :string_drop :string_length :string_concat :string_nth :string_contains_char :integer_add :string_iterate (:string_reverse false false :string_take 0 :boolean_or "" :string_replace_char :string_butlast :boolean_and :string_contains_char :string_concat :boolean_and :string_parse_to_chars :integer_eq :string_drop false :boolean_not :string_butlast :in2 :integer_subtract true true :string_concat :integer_quot :string_concat :string_parse_to_chars))), :runtime (0.0031451919999999993 0.003173688 0.003113244 0.001833807999999999 0.0019104840000000011 0.0018950840000000004 0.0018780359999999996), :total-error 1, :amalgamated-error 1.016949536}
{:generation 155, :program (:in2 :string_iterate (:string_iterate (:string_parse_to_chars :string_occurencesof_char :string_take :string_contains_char :integer_eq :boolean_not :string_occurencesof_char :string_occurencesof_char false :string_contains_char 2 :string_contains_char :string_concat :string_occurencesof_char :string_length 2 :string_contains :boolean_and :string_parse_to_chars :string_occurencesof_char :string_replace_char :string_contains_char :integer_add :integer_eq :in1 :string_length :integer_add :string_take :string_from_char :string_length :string_reverse true :string_butlast :string_concat :string_indexof_char :string_contains_char true true))), :runtime (0.003084295999999999 0.003241107999999999 0.0031551759999999996 0.003265616 0.0031406039999999987 0.003258027999999999 0.054324836), :total-error 1, :amalgamated-error 1.073469664}
{:generation 156, :program (:in2 :string_iterate (:string_iterate (:string_iterate (:string_concat :string_nth :integer_mult :string_drop false :string_contains_char 2 :string_contains :string_occurencesof_char :string_occurencesof_char :string_eq false false :string_take) :string_occurencesof_char false :string_butlast :string_occurencesof_char :integer_eq :boolean_and 1 0 :string_length :string_length :integer_subtract :string_eq :string_contains "abcdefghijklmnopqrstuvwxyz" :boolean_eq :integer_quot true true :string_eq :string_length :string_eq) 0 :string_length)), :runtime (0.003180595999999998 0.0032056919999999987 0.003191736000000002 0.003163836 0.0032617040000000007 0.0031751360000000016 0.0030765239999999985), :total-error 1, :amalgamated-error 1.022255224}
